Date,Total Profit,Contract Codes,Contract Code
2009-05-05,72837.3375,"['BON', 'CTZ']","BON, CTZ"
2009-05-06,72927.3375,"['BON', 'CTZ']","BON, CTZ"
2009-05-07,75027.3375,"['BON', 'CTZ']","BON, CTZ"
2009-05-08,77637.3375,"['BON', 'CTZ']","BON, CTZ"
2009-05-11,79107.3375,"['BON', 'CTZ']","BON, CTZ"
2009-05-12,76947.3375,"['BON', 'CTZ']","BON, CTZ"
2009-05-13,73617.3375,"['BON', 'CTZ']","BON, CTZ"
2009-05-14,73737.3375,"['BON', 'CTZ']","BON, CTZ"
2009-05-15,67737.3375,"['BON', 'CTZ']","BON, CTZ"
2009-05-18,67438.1625,"['BON', 'CTZ']","BON, CTZ"
2009-05-19,86086.263,[],
2009-05-20,86086.263,[],
2009-05-21,67568.225,['CTZ'],CTZ
2009-05-22,67508.2375,['CTZ'],CTZ
2009-05-26,66548.1225,['CTZ'],CTZ
2009-05-27,66403.545,['CTZ'],CTZ
2009-05-28,86086.263,[],
2009-05-29,86086.263,[],
2009-06-01,66873.3575,"['BON', 'CTZ']","BON, CTZ"
2009-06-02,67717.9575,"['BON', 'CTZ']","BON, CTZ"
2009-06-03,63817.3275,"['BON', 'CTZ']","BON, CTZ"
2009-06-04,63832.35,"['BON', 'CTZ']","BON, CTZ"
2009-06-05,86338.218,['BON'],BON
2009-06-08,85150.218,['BON'],BON
2009-06-09,85330.218,['BON'],BON
2009-06-10,82306.218,['BON'],BON
2009-06-11,82397.406,['BON'],BON
2009-06-12,82397.406,[],
2009-06-15,82397.406,[],
2009-06-16,82397.406,[],
2009-06-17,82397.406,[],
2009-06-18,82397.406,[],
2009-06-19,82397.406,[],
2009-06-22,82397.406,[],
2009-06-23,82397.406,[],
2009-06-24,82397.406,[],
2009-06-25,82397.406,[],
2009-06-26,82397.406,[],
2009-06-29,82397.406,[],
2009-06-30,82397.406,[],
2009-07-01,82397.406,[],
2009-07-02,82397.406,[],
2009-07-06,82397.406,[],
2009-07-07,82397.406,[],
2009-07-08,82397.406,[],
2009-07-09,82397.406,[],
2009-07-10,82397.406,[],
2009-07-13,82397.406,[],
2009-07-14,82397.406,[],
2009-07-15,82397.406,[],
2009-07-16,82397.406,[],
2009-07-17,82397.406,[],
2009-07-20,82397.406,[],
2009-07-21,62341.125,['CTZ'],CTZ
2009-07-22,62345.6275,['CTZ'],CTZ
2009-07-23,82397.406,[],
2009-07-24,82397.406,[],
2009-07-27,82397.406,[],
2009-07-28,82397.406,[],
2009-07-29,82397.406,[],
2009-07-30,82397.406,[],
2009-07-31,82397.406,[],
2009-08-03,82397.406,[],
2009-08-04,82433.7,['BON'],BON
2009-08-05,82487.979,['BON'],BON
2009-08-06,81630.444,['BON'],BON
2009-08-07,81342.444,['BON'],BON
2009-08-10,80370.444,['BON'],BON
2009-08-11,85878.444,['BON'],BON
2009-08-12,87498.444,['BON'],BON
2009-08-13,84042.444,['BON'],BON
2009-08-14,82458.444,['BON'],BON
2009-08-17,77634.444,['BON'],BON
2009-08-18,77564.865,['BON'],BON
2009-08-19,77564.865,[],
2009-08-20,77564.865,[],
2009-08-21,77564.865,[],
2009-08-24,77564.865,[],
2009-08-25,77337.345,['BON'],BON
2009-08-26,77157.891,['BON'],BON
2009-08-27,77195.079,['BON'],BON
2009-08-28,77195.079,[],
2009-08-31,77195.079,[],
2009-09-01,77195.079,[],
2009-09-02,77195.079,[],
2009-09-03,77195.079,[],
2009-09-04,77195.079,[],
2009-09-08,77195.079,[],
2009-09-09,77195.079,[],
2009-09-10,77195.079,[],
2009-09-11,77195.079,[],
2009-09-14,77195.079,[],
2009-09-15,77195.079,[],
2009-09-16,77195.079,[],
2009-09-17,77195.079,[],
2009-09-18,77195.079,[],
2009-09-21,77195.079,[],
2009-09-22,77195.079,[],
2009-09-23,77195.079,[],
2009-09-24,77195.079,[],
2009-09-25,77195.079,[],
2009-09-28,77195.079,[],
2009-09-29,77195.079,[],
2009-09-30,77195.079,[],
2009-10-01,77195.079,[],
2009-10-02,77195.079,[],
2009-10-05,77195.079,[],
2009-10-06,77195.079,[],
2009-10-07,77195.079,[],
2009-10-08,77195.079,[],
2009-10-09,77195.079,[],
2009-10-12,77195.079,[],
2009-10-13,77195.079,[],
2009-10-14,77231.844,['BON'],BON
2009-10-15,77982.648,['BON'],BON
2009-10-16,78301.26,['BON'],BON
2009-10-19,80605.26,['BON'],BON
2009-10-20,80209.26,['BON'],BON
2009-10-21,62868.8025,"['BON', 'CTZ']","BON, CTZ"
2009-10-22,63211.8025,"['BON', 'CTZ']","BON, CTZ"
2009-10-23,61489.69,"['BON', 'CTZ']","BON, CTZ"
2009-10-26,61579.69,"['BON', 'CTZ']","BON, CTZ"
2009-10-27,60499.69,"['BON', 'CTZ']","BON, CTZ"
2009-10-28,59989.69,"['BON', 'CTZ']","BON, CTZ"
2009-10-29,59894.5525,"['BON', 'CTZ']","BON, CTZ"
2009-10-30,59927.6675,"['BON', 'CTZ']","BON, CTZ"
2009-11-02,59985.795,"['BON', 'CTZ']","BON, CTZ"
2009-11-03,59653.87,['CTZ'],CTZ
2009-11-04,61633.87,"['BON', 'CTZ']","BON, CTZ"
2009-11-05,59533.87,"['BON', 'CTZ']","BON, CTZ"
2009-11-06,59588.26,"['BON', 'CTZ']","BON, CTZ"
2009-11-09,77039.475,[],
2009-11-10,60291.3575,"['BON', 'CTZ']","BON, CTZ"
2009-11-11,58499.0825,"['BON', 'CTZ']","BON, CTZ"
2009-11-12,58485.4225,"['BON', 'CTZ']","BON, CTZ"
2009-11-13,78576.108,['BON'],BON
2009-11-16,82608.108,['BON'],BON
2009-11-17,58303.3675,"['BON', 'CTZ']","BON, CTZ"
2009-11-18,58881.3675,"['BON', 'CTZ']","BON, CTZ"
2009-11-19,59284.2325,"['BON', 'CTZ']","BON, CTZ"
2009-11-20,64054.2325,"['BON', 'CTZ']","BON, CTZ"
2009-11-23,63964.2325,"['BON', 'CTZ']","BON, CTZ"
2009-11-24,67384.2325,"['BON', 'CTZ']","BON, CTZ"
2009-11-25,66034.2325,"['BON', 'CTZ']","BON, CTZ"
2009-11-27,62044.2325,"['BON', 'CTZ']","BON, CTZ"
2009-11-30,65074.2325,"['BON', 'CTZ']","BON, CTZ"
2009-12-01,70774.2325,"['BON', 'CTZ', 'CTZ']","BON, CTZ, CTZ"
2009-12-02,71136.625,"['BON', 'CTZ']","BON, CTZ"
2009-12-03,83308.812,['BON'],BON
2009-12-04,70812.3125,['CTZ'],CTZ
2009-12-07,70973.0625,['CTZ'],CTZ
2009-12-08,71128.8125,"['BON', 'CTZ']","BON, CTZ"
2009-12-09,71424.5625,"['BON', 'CTZ']","BON, CTZ"
2009-12-10,69740.31,"['BON', 'CTZ']","BON, CTZ"
2009-12-11,70102.935,['CTZ'],CTZ
2009-12-14,81795.492,[],
2009-12-15,69703.6975,['CTZ'],CTZ
2009-12-16,69589.6975,['CTZ'],CTZ
2009-12-17,80853.099,['BON'],BON
2009-12-18,81021.081,['BON'],BON
2009-12-21,81021.081,[],
2009-12-22,81021.081,[],
2009-12-23,81021.081,[],
2009-12-24,81021.081,[],
2009-12-28,81021.081,[],
2009-12-29,81021.081,[],
2009-12-30,81021.081,[],
2009-12-31,81021.081,[],
2010-01-04,81278.607,['BON'],BON
2010-01-05,81074.022,['BON'],BON
2010-01-06,81085.485,['BON'],BON
2010-01-07,78493.485,['BON'],BON
2010-01-08,78438.495,['BON'],BON
2010-01-11,78438.495,[],
2010-01-12,78438.495,[],
2010-01-13,78438.495,[],
2010-01-14,78438.495,[],
2010-01-15,78438.495,[],
2010-01-19,78438.495,[],
2010-01-20,78438.495,[],
2010-01-21,78438.495,[],
2010-01-22,78438.495,[],
2010-01-25,78438.495,[],
2010-01-26,78438.495,[],
2010-01-27,78438.495,[],
2010-01-28,78438.495,[],
2010-01-29,78438.495,[],
2010-02-01,78438.495,[],
2010-02-02,78438.495,[],
2010-02-03,78438.495,[],
2010-02-04,78438.495,[],
2010-02-05,78438.495,[],
2010-02-08,78438.495,[],
2010-02-09,78438.495,[],
2010-02-10,78438.495,[],
2010-02-11,78438.495,[],
2010-02-12,78438.495,[],
2010-02-16,79164.897,['BON'],BON
2010-02-17,78960.954,['BON'],BON
2010-02-18,78901.077,['BON'],BON
2010-02-19,78289.077,['BON'],BON
2010-02-22,79333.077,['BON'],BON
2010-02-23,77461.077,['BON'],BON
2010-02-24,77443.761,['BON'],BON
2010-02-25,77143.794,['BON'],BON
2010-02-26,77953.95,['BON'],BON
2010-03-01,78199.851,['BON'],BON
2010-03-02,79243.851,['BON'],BON
2010-03-03,79963.851,['BON'],BON
2010-03-04,78523.851,['BON'],BON
2010-03-05,78703.851,['BON'],BON
2010-03-08,79531.851,['BON'],BON
2010-03-09,79639.851,['BON'],BON
2010-03-10,82231.851,['BON'],BON
2010-03-11,78919.851,['BON'],BON
2010-03-12,78955.329,['BON'],BON
2010-03-15,78955.329,[],
2010-03-16,78955.329,[],
2010-03-17,78955.329,[],
2010-03-18,78697.302,['BON'],BON
2010-03-19,78679.401,['BON'],BON
2010-03-22,78679.401,[],
2010-03-23,78553.359,['BON'],BON
2010-03-24,78541.374,['BON'],BON
2010-03-25,78541.374,[],
2010-03-26,78541.374,[],
2010-03-29,78541.374,[],
2010-03-30,78541.374,[],
2010-03-31,78541.374,[],
2010-04-01,78541.374,[],
2010-04-05,78541.374,[],
2010-04-06,78541.374,[],
2010-04-07,78541.374,[],
2010-04-08,78541.374,[],
2010-04-09,78541.374,[],
2010-04-12,78541.374,[],
2010-04-13,78541.374,[],
2010-04-14,78541.374,[],
2010-04-15,78541.374,[],
2010-04-16,78541.374,[],
2010-04-19,78541.374,[],
2010-04-20,78541.374,[],
2010-04-21,78541.374,[],
2010-04-22,78541.374,[],
2010-04-23,78541.374,[],
2010-04-26,78541.374,[],
2010-04-27,78541.374,[],
2010-04-28,78541.374,[],
2010-04-29,78541.374,[],
2010-04-30,78541.374,[],
2010-05-03,78541.374,[],
2010-05-04,78541.374,[],
2010-05-05,78541.374,[],
2010-05-06,78541.374,[],
2010-05-07,78541.374,[],
2010-05-10,78541.374,[],
2010-05-11,78541.374,[],
2010-05-12,78541.374,[],
2010-05-13,78541.374,[],
2010-05-14,78541.374,[],
2010-05-17,78541.374,[],
2010-05-18,78541.374,[],
2010-05-19,78541.374,[],
2010-05-20,78541.374,[],
2010-05-21,78541.374,[],
2010-05-24,78541.374,[],
2010-05-25,78541.374,[],
2010-05-26,78541.374,[],
2010-05-27,78541.374,[],
2010-05-28,78541.374,[],
2010-06-01,78541.374,[],
2010-06-02,78541.374,[],
2010-06-03,78541.374,[],
2010-06-04,78541.374,[],
2010-06-07,78541.374,[],
2010-06-08,78541.374,[],
2010-06-09,78541.374,[],
2010-06-10,78541.374,[],
2010-06-11,78541.374,[],
2010-06-14,78541.374,[],
2010-06-15,78541.374,[],
2010-06-16,78541.374,[],
2010-06-17,78541.374,[],
2010-06-18,78541.374,[],
2010-06-21,78517.953,['BON'],BON
2010-06-22,78356.535,['BON'],BON
2010-06-23,77745.162,['BON'],BON
2010-06-24,77819.277,['BON'],BON
2010-06-25,77819.277,[],
2010-06-28,77819.277,[],
2010-06-29,77819.277,[],
2010-06-30,77819.277,[],
2010-07-01,77819.277,[],
2010-07-02,77819.277,[],
2010-07-06,77819.277,[],
2010-07-07,77819.277,[],
2010-07-08,77819.277,[],
2010-07-09,77819.277,[],
2010-07-12,77819.277,[],
2010-07-13,77819.277,[],
2010-07-14,77819.277,[],
2010-07-15,77849.163,['BON'],BON
2010-07-16,77507.085,['BON'],BON
2010-07-19,77123.1,['BON'],BON
2010-07-20,78671.1,['BON'],BON
2010-07-21,78167.1,['BON'],BON
2010-07-22,80183.1,['BON'],BON
2010-07-23,80363.1,['BON'],BON
2010-07-26,79355.1,['BON'],BON
2010-07-27,78635.1,['BON'],BON
2010-07-28,79535.1,['BON'],BON
2010-07-29,81083.1,['BON'],BON
2010-07-30,82919.1,['BON'],BON
2010-08-02,85079.1,['BON'],BON
2010-08-03,69944.935,"['BON', 'CTZ']","BON, CTZ"
2010-08-04,69695.035,"['BON', 'CTZ']","BON, CTZ"
2010-08-05,70615.195,"['BON', 'CTZ']","BON, CTZ"
2010-08-06,71125.195,"['BON', 'CTZ']","BON, CTZ"
2010-08-09,71605.195,"['BON', 'CTZ']","BON, CTZ"
2010-08-10,73825.195,"['BON', 'CTZ']","BON, CTZ"
2010-08-11,73135.195,"['BON', 'CTZ']","BON, CTZ"
2010-08-12,81085.195,"['BON', 'CTZ']","BON, CTZ"
2010-08-13,82975.195,"['BON', 'CTZ']","BON, CTZ"
2010-08-16,82495.195,"['BON', 'CTZ']","BON, CTZ"
2010-08-17,82015.195,"['BON', 'CTZ']","BON, CTZ"
2010-08-18,80245.195,"['BON', 'CTZ']","BON, CTZ"
2010-08-19,82855.195,"['BON', 'CTZ']","BON, CTZ"
2010-08-20,81085.195,['CTZ'],CTZ
2010-08-23,82705.195,['CTZ'],CTZ
2010-08-24,86095.195,['CTZ'],CTZ
2010-08-25,85015.195,['CTZ'],CTZ
2010-08-26,88885.195,['CTZ'],CTZ
2010-08-27,88645.195,['CTZ'],CTZ
2010-08-30,89725.195,['CTZ'],CTZ
2010-08-31,89035.195,['CTZ'],CTZ
2010-09-01,92665.195,['CTZ'],CTZ
2010-09-02,98905.195,['CTZ'],CTZ
2010-09-03,98785.195,['CTZ'],CTZ
2010-09-07,103975.195,['CTZ'],CTZ
2010-09-08,102115.195,"['BON', 'CTZ']","BON, CTZ"
2010-09-09,101815.195,"['BON', 'CTZ']","BON, CTZ"
2010-09-10,104305.195,"['BON', 'CTZ']","BON, CTZ"
2010-09-13,108565.195,"['BON', 'CTZ']","BON, CTZ"
2010-09-14,113935.195,"['BON', 'CTZ']","BON, CTZ"
2010-09-15,111295.195,"['BON', 'CTZ']","BON, CTZ"
2010-09-16,117715.195,"['BON', 'CTZ']","BON, CTZ"
2010-09-17,125095.195,"['BON', 'CTZ']","BON, CTZ"
2010-09-20,128545.195,"['BON', 'CTZ']","BON, CTZ"
2010-09-21,132805.195,"['BON', 'CTZ']","BON, CTZ"
2010-09-22,129295.195,"['BON', 'CTZ']","BON, CTZ"
2010-09-23,121945.195,"['BON', 'CTZ']","BON, CTZ"
2010-09-24,130225.195,"['BON', 'CTZ']","BON, CTZ"
2010-09-27,142225.195,"['BON', 'CTZ']","BON, CTZ"
2010-09-28,146155.195,"['BON', 'CTZ']","BON, CTZ"
2010-09-29,134155.195,"['BON', 'CTZ']","BON, CTZ"
2010-09-30,136195.195,"['BON', 'CTZ']","BON, CTZ"
2010-10-01,124495.195,"['BON', 'CTZ']","BON, CTZ"
2010-10-04,123926.9275,"['BON', 'CTZ']","BON, CTZ"
2010-10-05,93140.517,[],
2010-10-06,93157.098,['BON'],BON
2010-10-07,125876.9775,"['BON', 'CTZ']","BON, CTZ"
2010-10-08,128645.7275,"['BON', 'CTZ']","BON, CTZ"
2010-10-11,133573.915,"['BON', 'CTZ']","BON, CTZ"
2010-10-12,130813.915,"['BON', 'CTZ']","BON, CTZ"
2010-10-13,134683.915,"['BON', 'CTZ']","BON, CTZ"
2010-10-14,146683.915,"['BON', 'CTZ']","BON, CTZ"
2010-10-15,131683.915,"['BON', 'CTZ']","BON, CTZ"
2010-10-18,142183.915,"['BON', 'CTZ']","BON, CTZ"
2010-10-19,132853.915,"['BON', 'CTZ']","BON, CTZ"
2010-10-20,144853.915,"['BON', 'CTZ']","BON, CTZ"
2010-10-21,149203.915,"['BON', 'CTZ']","BON, CTZ"
2010-10-22,161203.915,"['BON', 'CTZ']","BON, CTZ"
2010-10-25,176203.915,"['BON', 'CTZ']","BON, CTZ"
2010-10-26,179723.575,"['BON', 'CTZ']","BON, CTZ"
2010-10-27,108838.002,['BON'],BON
2010-10-28,178737.6775,"['BON', 'CTZ']","BON, CTZ"
2010-10-29,182212.22,"['BON', 'CTZ']","BON, CTZ"
2010-11-01,187910.77,"['BON', 'CTZ']","BON, CTZ"
2010-11-02,188923.27,"['BON', 'CTZ']","BON, CTZ"
2010-11-03,110386.002,['BON'],BON
2010-11-04,115066.002,['BON'],BON
2010-11-05,118630.002,['BON'],BON
2010-11-08,117802.002,['BON'],BON
2010-11-09,122770.002,['BON'],BON
2010-11-10,124858.002,['BON'],BON
2010-11-11,128854.002,['BON'],BON
2010-11-12,187547.555,"['BON', 'CTZ']","BON, CTZ"
2010-11-15,186797.8675,"['BON', 'CTZ']","BON, CTZ"
2010-11-16,186728.4925,"['BON', 'CTZ']","BON, CTZ"
2010-11-17,110106.147,['BON'],BON
2010-11-18,110106.147,[],
2010-11-19,110106.147,[],
2010-11-22,110106.147,[],
2010-11-23,110106.147,[],
2010-11-24,110106.147,[],
2010-11-26,109772.607,['BON'],BON
2010-11-29,109823.193,['BON'],BON
2010-11-30,109823.193,[],
2010-12-01,110839.611,['BON'],BON
2010-12-02,111081.522,['BON'],BON
2010-12-03,112091.355,['BON'],BON
2010-12-06,112343.355,['BON'],BON
2010-12-07,113387.355,['BON'],BON
2010-12-08,114863.355,['BON'],BON
2010-12-09,114647.355,['BON'],BON
2010-12-10,114107.355,['BON'],BON
2010-12-13,118391.355,['BON'],BON
2010-12-14,117167.355,['BON'],BON
2010-12-15,114719.355,['BON'],BON
2010-12-16,114287.355,['BON'],BON
2010-12-17,114863.355,['BON'],BON
2010-12-20,117995.355,['BON'],BON
2010-12-21,119831.355,['BON'],BON
2010-12-22,121415.355,['BON'],BON
2010-12-23,123611.355,['BON'],BON
2010-12-27,125627.355,['BON'],BON
2010-12-28,124295.355,['BON'],BON
2010-12-29,122567.355,['BON'],BON
2010-12-30,123755.355,['BON'],BON
2010-12-31,127859.355,['BON'],BON
2011-01-03,125699.355,['BON'],BON
2011-01-04,122927.355,['BON'],BON
2011-01-05,123037.569,['BON'],BON
2011-01-06,122786.049,['BON'],BON
2011-01-07,122168.688,['BON'],BON
2011-01-10,122230.176,['BON'],BON
2011-01-11,121864.827,['BON'],BON
2011-01-12,121967.592,['BON'],BON
2011-01-13,121763.946,['BON'],BON
2011-01-14,121236.396,['BON'],BON
2011-01-18,122047.071,['BON'],BON
2011-01-19,122551.071,['BON'],BON
2011-01-20,121039.071,['BON'],BON
2011-01-21,121975.071,['BON'],BON
2011-01-24,120679.071,['BON'],BON
2011-01-25,120716.781,['BON'],BON
2011-01-26,120716.781,[],
2011-01-27,120716.781,[],
2011-01-28,120621.291,['BON'],BON
2011-01-31,121305.831,['BON'],BON
2011-02-01,122782.191,['BON'],BON
2011-02-02,124690.191,['BON'],BON
2011-02-03,185949.1025,"['BON', 'CTZ']","BON, CTZ"
2011-02-04,184300.3525,"['BON', 'CTZ']","BON, CTZ"
2011-02-07,192067.0525,"['BON', 'CTZ']","BON, CTZ"
2011-02-08,197137.0525,"['BON', 'CTZ']","BON, CTZ"
2011-02-09,209107.0525,"['BON', 'CTZ']","BON, CTZ"
2011-02-10,229957.0525,"['BON', 'CTZ']","BON, CTZ"
2011-02-11,229108.8025,"['BON', 'CTZ']","BON, CTZ"
2011-02-14,122674.551,['BON'],BON
2011-02-15,229707.9275,['CTZ'],CTZ
2011-02-16,234036.7525,['CTZ'],CTZ
2011-02-17,240499.5025,['CTZ'],CTZ
2011-02-18,238885.2175,"['BON', 'CTZ']","BON, CTZ"
2011-02-22,238570.2275,"['BON', 'CTZ']","BON, CTZ"
2011-02-23,237845.7275,['CTZ'],CTZ
2011-02-24,122225.124,[],
2011-02-25,122225.124,[],
2011-02-28,241059.915,['CTZ'],CTZ
2011-03-01,235847.32,['CTZ'],CTZ
2011-03-02,241551.1625,['CTZ'],CTZ
2011-03-03,236091.1625,['CTZ'],CTZ
2011-03-04,225621.1625,['CTZ'],CTZ
2011-03-07,225063.9125,['CTZ'],CTZ
2011-03-08,222882.65,['CTZ'],CTZ
2011-03-09,222727.525,['CTZ'],CTZ
2011-03-10,122225.124,[],
2011-03-11,122225.124,[],
2011-03-14,122225.124,[],
2011-03-15,122225.124,[],
2011-03-16,122225.124,[],
2011-03-17,122225.124,[],
2011-03-18,122225.124,[],
2011-03-21,122225.124,[],
2011-03-22,122225.124,[],
2011-03-23,122225.124,[],
2011-03-24,122225.124,[],
2011-03-25,122225.124,[],
2011-03-28,122225.124,[],
2011-03-29,122225.124,[],
2011-03-30,122225.124,[],
2011-03-31,122225.124,[],
2011-04-01,122207.34,['BON'],BON
2011-04-04,122399.541,['BON'],BON
2011-04-05,122255.67,['BON'],BON
2011-04-06,122039.67,['BON'],BON
2011-04-07,120455.67,['BON'],BON
2011-04-08,125675.67,['BON'],BON
2011-04-11,122255.67,['BON'],BON
2011-04-12,221047.8125,"['BON', 'CTZ']","BON, CTZ"
2011-04-13,219883.7875,"['BON', 'CTZ']","BON, CTZ"
2011-04-14,219766.4625,['CTZ'],CTZ
2011-04-15,116785.47,[],
2011-04-18,116785.47,[],
2011-04-19,116785.47,[],
2011-04-20,116785.47,[],
2011-04-21,116785.47,[],
2011-04-25,116785.47,[],
2011-04-26,116785.47,[],
2011-04-27,116785.47,[],
2011-04-28,116785.47,[],
2011-04-29,116785.47,[],
2011-05-02,116785.47,[],
2011-05-03,116785.47,[],
2011-05-04,116785.47,[],
2011-05-05,116785.47,[],
2011-05-06,116785.47,[],
2011-05-09,116785.47,[],
2011-05-10,116785.47,[],
2011-05-11,116785.47,[],
2011-05-12,116785.47,[],
2011-05-13,116785.47,[],
2011-05-16,116785.47,[],
2011-05-17,116785.47,[],
2011-05-18,116785.47,[],
2011-05-19,116785.47,[],
2011-05-20,116785.47,[],
2011-05-23,116785.47,[],
2011-05-24,116785.47,[],
2011-05-25,116785.47,[],
2011-05-26,117188.07,['BON'],BON
2011-05-27,117098.478,['BON'],BON
2011-05-31,117213.069,['BON'],BON
2011-06-01,116997.069,['BON'],BON
2011-06-02,118725.069,['BON'],BON
2011-06-03,118077.069,['BON'],BON
2011-06-06,115557.069,['BON'],BON
2011-06-07,115504.842,['BON'],BON
2011-06-08,115504.842,[],
2011-06-09,115504.842,[],
2011-06-10,115504.842,[],
2011-06-13,115504.842,[],
2011-06-14,115504.842,[],
2011-06-15,115504.842,[],
2011-06-16,115504.842,[],
2011-06-17,115504.842,[],
2011-06-20,115504.842,[],
2011-06-21,115504.842,[],
2011-06-22,115504.842,[],
2011-06-23,115504.842,[],
2011-06-24,115504.842,[],
2011-06-27,115504.842,[],
2011-06-28,115504.842,[],
2011-06-29,115504.842,[],
2011-06-30,115504.842,[],
2011-07-01,115504.842,[],
2011-07-05,115504.842,[],
2011-07-06,115504.842,[],
2011-07-07,115504.842,[],
2011-07-08,115504.842,[],
2011-07-11,115504.842,[],
2011-07-12,115504.842,[],
2011-07-13,115504.842,[],
2011-07-14,115504.842,[],
2011-07-15,115504.842,[],
2011-07-18,115504.842,[],
2011-07-19,115504.842,[],
2011-07-20,115504.842,[],
2011-07-21,115504.842,[],
2011-07-22,115504.842,[],
2011-07-25,115504.842,[],
2011-07-26,115504.842,[],
2011-07-27,115504.842,[],
2011-07-28,115504.842,[],
2011-07-29,115504.842,[],
2011-08-01,115504.842,[],
2011-08-02,115504.842,[],
2011-08-03,115504.842,[],
2011-08-04,115504.842,[],
2011-08-05,115504.842,[],
2011-08-08,115504.842,[],
2011-08-09,115504.842,[],
2011-08-10,115504.842,[],
2011-08-11,115504.842,[],
2011-08-12,115504.842,[],
2011-08-15,115504.842,[],
2011-08-16,115504.842,[],
2011-08-17,115504.842,[],
2011-08-18,115504.842,[],
2011-08-19,115504.842,[],
2011-08-22,115504.842,[],
2011-08-23,115504.842,[],
2011-08-24,115504.842,[],
2011-08-25,115504.842,[],
2011-08-26,115504.842,[],
2011-08-29,115504.842,[],
2011-08-30,115504.842,[],
2011-08-31,115504.842,[],
2011-09-01,115504.842,[],
2011-09-02,115445.253,['BON'],BON
2011-09-06,115547.829,['BON'],BON
2011-09-07,117443.829,['BON'],BON
2011-09-08,116795.829,['BON'],BON
2011-09-09,117683.829,['BON'],BON
2011-09-12,115475.829,['BON'],BON
2011-09-13,115656.687,['BON'],BON
2011-09-14,115656.687,[],
2011-09-15,115656.687,[],
2011-09-16,115656.687,[],
2011-09-19,115656.687,[],
2011-09-20,115656.687,[],
2011-09-21,115656.687,[],
2011-09-22,115656.687,[],
2011-09-23,115656.687,[],
2011-09-26,115656.687,[],
2011-09-27,115656.687,[],
2011-09-28,115656.687,[],
2011-09-29,115656.687,[],
2011-09-30,115656.687,[],
2011-10-03,115656.687,[],
2011-10-04,115656.687,[],
2011-10-05,115656.687,[],
2011-10-06,115656.687,[],
2011-10-07,115656.687,[],
2011-10-10,115656.687,[],
2011-10-11,115656.687,[],
2011-10-12,115656.687,[],
2011-10-13,115656.687,[],
2011-10-14,115656.687,[],
2011-10-17,115656.687,[],
2011-10-18,115656.687,[],
2011-10-19,115656.687,[],
2011-10-20,115656.687,[],
2011-10-21,115656.687,[],
2011-10-24,115656.687,[],
2011-10-25,115656.687,[],
2011-10-26,115656.687,[],
2011-10-27,115656.687,[],
2011-10-28,115656.687,[],
2011-10-31,115656.687,[],
2011-11-01,115656.687,[],
2011-11-02,115656.687,[],
2011-11-03,115656.687,[],
2011-11-04,115656.687,[],
2011-11-07,115656.687,[],
2011-11-08,115656.687,[],
2011-11-09,115656.687,[],
2011-11-10,115656.687,[],
2011-11-11,115656.687,[],
2011-11-14,115656.687,[],
2011-11-15,115656.687,[],
2011-11-16,115656.687,[],
2011-11-17,115094.613,['BON'],BON
2011-11-18,115054.824,['BON'],BON
2011-11-21,115054.824,[],
2011-11-22,115054.824,[],
2011-11-23,115054.824,[],
2011-11-25,115054.824,[],
2011-11-28,115054.824,[],
2011-11-29,115054.824,[],
2011-11-30,115054.824,[],
2011-12-01,115054.824,[],
2011-12-02,115054.824,[],
2011-12-05,115054.824,[],
2011-12-06,115054.824,[],
2011-12-07,115054.824,[],
2011-12-08,115054.824,[],
2011-12-09,115054.824,[],
2011-12-12,115054.824,[],
2011-12-13,115054.824,[],
2011-12-14,115054.824,[],
2011-12-15,115054.824,[],
2011-12-16,115054.824,[],
